date,min,max,median,q1,q3,stdev,count
2023-12-09T00:00:00.000Z,0.1,5.63,2.29,0.65,2.92,1.219,685
2023-12-10T00:00:00.000Z,0.45,20,1.7,1.38,2.13,0.968,679
2023-12-11T00:00:00.000Z,0.3,16.38,1.17,0.75,2.09,1.475,676
2023-12-12T00:00:00.000Z,0.5,29,4.53,1.75,6.2,3.124,682
2023-12-13T00:00:00.000Z,0.3,22.3,1.83,1.02,3.5,3.049,678
2023-12-14T00:00:00.000Z,0.4,9.5,2.58,1.7,3.1,1.037,674
2023-12-15T00:00:00.000Z,0.5,10.45,1.65,1.25,2.2,1.006,677
2023-12-16T00:00:00.000Z,0.13,49.33,0.77,0.45,1.3,3.018,682
2023-12-17T00:00:00.000Z,0.1,18.85,1.3,0.73,1.95,1.592,670
2023-12-18T00:00:00.000Z,0.1,12.8,0.6,0.4,1.58,1.284,682
2023-12-19T00:00:00.000Z,0.2,6.8,1.52,1,2.13,0.788,679
2023-12-20T00:00:00.000Z,0.43,5.45,1.58,1.2,2.2,0.815,675
2023-12-21T00:00:00.000Z,0.43,4.8,1.83,1.2,2.75,0.931,631
2023-12-23T00:00:00.000Z,0.2,8.5,0.7,0.5,0.93,0.658,456
2023-12-24T00:00:00.000Z,0.1,5.5,0.64,0.3,1.54,0.812,684
2023-12-25T00:00:00.000Z,0.5,5.63,1.55,1.3,1.9,0.477,674
2023-12-26T00:00:00.000Z,0.47,34.79,1.75,1.27,3.21,2.9,597
2023-12-27T00:00:00.000Z,0.1,22.65,0.68,0.3,1.6,2.129,679
2023-12-28T00:00:00.000Z,0.3,72.25,1.25,0.93,1.83,2.976,675
2023-12-29T00:00:00.000Z,0.2,14.7,1.63,1.2,1.92,1.018,670
2023-12-30T00:00:00.000Z,0.1,76.97,1.8,0.8,3.22,5.871,675
2023-12-31T00:00:00.000Z,0.2,8.8,1.08,0.73,1.58,0.817,665
2024-01-01T00:00:00.000Z,0.3,235.45,1.75,1.1,3.13,13.08,654
2024-01-02T00:00:00.000Z,0.56,7.85,1.98,1.58,2.49,0.821,641
2024-01-03T00:00:00.000Z,0.63,4.13,1.58,1.25,1.88,0.464,665
2024-01-04T00:00:00.000Z,0.5,31.65,1.42,1.02,4.25,3.366,673
2024-01-05T00:00:00.000Z,0.7,9.9,2.47,1.52,3.42,2.126,674
2024-01-06T00:00:00.000Z,0.73,33.78,1.98,1.5,7.15,4.332,685
2024-01-07T00:00:00.000Z,2.52,99.68,9.38,5.95,27.7,24.099,679
2024-01-08T00:00:00.000Z,0.4,32.4,1.92,1.3,3.67,8.452,670
2024-01-09T00:00:00.000Z,0.63,3.83,1.77,1.38,2.27,0.592,669
2024-01-10T00:00:00.000Z,0.2,9.27,1.2,0.68,1.9,1.122,667
2024-01-11T00:00:00.000Z,0.32,15.95,1.08,0.8,1.6,1.134,678
2024-01-12T00:00:00.000Z,0.5,26.77,6.93,1.12,10.02,4.781,672
2024-01-13T00:00:00.000Z,4.43,86.4,8.36,6.71,12,5.242,664
2024-01-14T00:00:00.000Z,0.82,26.27,3.47,2.75,5.38,2.804,675
2024-01-15T00:00:00.000Z,0.56,53.42,2,1.38,7.3,6.657,670
2024-01-16T00:00:00.000Z,0.4,19.92,1.35,0.93,3.28,2.043,674
2024-01-17T00:00:00.000Z,0.6,22.85,5.09,4.09,6.1,3.475,668
2024-01-18T00:00:00.000Z,1.05,14.73,2.25,1.73,5.25,2.116,676
2024-01-19T00:00:00.000Z,0.3,41.08,1.2,0.68,1.98,3.294,679
2024-01-20T00:00:00.000Z,0.2,177.05,0.9,0.6,1.33,15.032,676
2024-01-21T00:00:00.000Z,0.3,29.55,1.38,0.93,2.17,1.461,663
2024-01-22T00:00:00.000Z,0.4,10.3,2.02,1.55,2.63,0.848,678
2024-01-23T00:00:00.000Z,0.1,6.7,1.6,0.4,2.95,1.58,673
2024-01-24T00:00:00.000Z,1.88,21.25,3.5,3.03,4.15,2.193,658
2024-01-25T00:00:00.000Z,0,4.09,0.6,0.32,1.12,0.815,682
2024-01-26T00:00:00.000Z,0.1,9.68,1.35,1,1.72,1.267,681
2024-01-27T00:00:00.000Z,0.28,45.83,1.4,0.85,2.15,3.092,680
2024-01-28T00:00:00.000Z,0.4,19.67,3.2,2.08,4.3,1.615,680
2024-01-29T00:00:00.000Z,0.5,20.2,1.67,1.12,2.95,2.19,674
2024-01-30T00:00:00.000Z,0.5,26.02,1.63,1.2,2.4,2.247,683
2024-01-31T00:00:00.000Z,0.2,7.75,0.9,0.65,2.02,1.187,682
2024-02-01T00:00:00.000Z,1.17,13.5,2.15,1.8,2.6,0.866,662
2024-02-02T00:00:00.000Z,0.1,8.07,0.93,0.5,1.55,0.999,658
2024-02-03T00:00:00.000Z,0.1,8.48,1.1,0.45,1.7,0.914,649
2024-02-04T00:00:00.000Z,0.22,28.98,2.65,1.12,3.75,1.862,636
2024-02-05T00:00:00.000Z,0.28,10.9,1.79,0.98,2.45,0.996,676
2024-02-06T00:00:00.000Z,0.2,30.75,1.75,0.98,3.85,5.943,679
2024-02-07T00:00:00.000Z,0.56,18.82,2.96,1.94,4.03,2.436,660
2024-02-08T00:00:00.000Z,0.3,81.18,2.84,1.48,5.59,11.405,652
2024-02-09T00:00:00.000Z,0.6,29.1,2.75,1.85,7.47,5.28,667
2024-02-10T00:00:00.000Z,1.52,61.2,3.42,2.52,7.67,14.877,665
2024-02-11T00:00:00.000Z,0.43,18.13,1.7,1,4.72,3.136,672
2024-02-12T00:00:00.000Z,0.22,15.75,0.85,0.63,1.25,1.154,667
2024-02-13T00:00:00.000Z,0.22,15.73,1.23,0.75,5.7,3.473,670
2024-02-14T00:00:00.000Z,0.2,21.67,1.67,0.9,3.88,3.686,663
2024-02-15T00:00:00.000Z,0.1,16.48,2,0.5,3.35,2.331,342
2024-02-16T00:00:00.000Z,0.1,71.22,1.05,0.55,4.51,5.854,681
2024-02-17T00:00:00.000Z,0.1,45.85,3,0.97,5.12,4.179,668
2024-02-18T00:00:00.000Z,0.7,7.55,2.4,1.8,2.97,0.846,681
2024-02-19T00:00:00.000Z,0.9,37.08,3.1,2.2,4.03,2.775,681
2024-02-20T00:00:00.000Z,0.22,23.48,1.54,0.89,2.42,2.531,672
2024-02-21T00:00:00.000Z,0,41.63,0.6,0.2,1.5,3.63,679
2024-02-22T00:00:00.000Z,0.17,3.65,0.75,0.5,1.17,0.596,673
2024-02-23T00:00:00.000Z,0.1,16.23,0.82,0.6,1.67,1.132,672
2024-02-24T00:00:00.000Z,0.5,79.55,2.72,1.63,7.35,7.404,665
2024-02-25T00:00:00.000Z,0.6,199.52,2.5,1.6,4.25,8.167,674
2024-02-26T00:00:00.000Z,0.2,28.92,2.38,0.89,6.1,5.294,669
2024-02-27T00:00:00.000Z,0.2,24.23,2.15,0.77,3.92,2.638,673
2024-02-28T00:00:00.000Z,0.1,54.97,1.42,0.7,2.54,2.633,660
2024-02-29T00:00:00.000Z,0.3,27.1,1.5,1.05,2.1,2.494,680
2024-03-01T00:00:00.000Z,0.1,11.15,1.88,0.93,3.1,1.597,663
2024-03-02T00:00:00.000Z,0.3,22.2,1.52,1,2.88,1.723,672
2024-03-03T00:00:00.000Z,0.17,54.88,2.5,1.12,6.08,7.499,680
2024-03-04T00:00:00.000Z,0.6,59.15,1.92,1.3,3.17,4.824,677
2024-03-05T00:00:00.000Z,0.1,22.9,1.59,1.04,5.31,4.072,664
2024-03-06T00:00:00.000Z,0.7,31.15,2.02,1.65,2.54,2.447,668
2024-03-07T00:00:00.000Z,1.1,20.55,5.9,2.6,13.27,5.74,661
2024-03-08T00:00:00.000Z,9.55,20.67,15.07,13.27,16.55,2.345,667
2024-03-09T00:00:00.000Z,11.57,28.73,23.08,19.55,24.65,4.133,353
2024-03-10T00:00:00.000Z,11.48,25.52,15.82,13.38,21.08,4.201,279
2024-03-11T00:00:00.000Z,0.85,40.03,16.82,14.43,18.84,5.37,657
2024-03-12T00:00:00.000Z,0.3,4.07,1.12,0.9,1.52,0.556,670
2024-03-13T00:00:00.000Z,0.7,2.35,1.5,1.3,1.8,0.353,67
2024-03-16T00:00:00.000Z,0.75,79.34,2.38,1.79,4.25,8.906,165
2024-03-17T00:00:00.000Z,0.2,265.77,1.7,1.24,2.17,10.229,692
2024-03-18T00:00:00.000Z,0.43,7.03,1.45,1.2,1.8,0.74,700
2024-03-19T00:00:00.000Z,0.6,50.7,2.17,1.5,3.92,2.802,699
2024-03-20T00:00:00.000Z,2.58,19.89,5.72,4.63,7.22,4.088,699
2024-03-21T00:00:00.000Z,0.68,11.1,2.8,1.85,4.45,2.453,698
2024-03-22T00:00:00.000Z,0.4,6.53,2.35,1.58,3.47,1.199,562
2024-03-23T00:00:00.000Z,0.85,11.82,1.88,1.58,2.46,1.116,649
2024-03-24T00:00:00.000Z,0.7,130.35,2.29,1.77,2.8,9.338,695
2024-03-25T00:00:00.000Z,0.1,6.38,1.63,0.98,2.44,1.096,701
2024-03-26T00:00:00.000Z,0.6,18.38,8.81,3.62,12.8,5.029,704
2024-03-27T00:00:00.000Z,0.2,8.77,1.2,0.77,1.75,0.854,705
2024-03-28T00:00:00.000Z,0.3,17.75,1.19,0.9,2.15,2.58,702
2024-03-29T00:00:00.000Z,0.3,13.5,1.1,0.9,1.42,1.028,441
2024-03-30T00:00:00.000Z,0.3,34.85,1.26,1,1.92,1.983,696
2024-03-31T00:00:00.000Z,0.5,8.27,2.7,2,3.95,1.511,695
2024-04-01T00:00:00.000Z,0.9,23.08,3.08,2.45,3.8,1.845,678
2024-04-02T00:00:00.000Z,0.9,11.25,3.8,2.54,5.09,1.747,699
2024-04-03T00:00:00.000Z,1.17,44.9,3.17,2.38,5.43,2.675,700
2024-04-04T00:00:00.000Z,0.3,15.18,2.84,1.5,3.88,1.997,698
2024-04-05T00:00:00.000Z,0.15,54.22,2.5,1.42,3.03,3.469,695
2024-04-06T00:00:00.000Z,0.2,247.43,2.4,1.95,2.9,11.656,699
2024-04-07T00:00:00.000Z,0.3,13.18,1,0.73,1.35,1.018,699
2024-04-08T00:00:00.000Z,0.4,9.13,1.4,1.02,1.83,0.809,684
2024-04-09T00:00:00.000Z,0.2,2.7,0.95,0.73,1.3,0.433,672
2024-04-10T00:00:00.000Z,0.15,5.78,0.92,0.7,1.15,0.591,668
2024-04-11T00:00:00.000Z,0.2,18.25,2.25,1.8,2.71,1.368,660
2024-04-12T00:00:00.000Z,0.3,32.6,1.4,1,1.92,1.554,657
2024-04-13T00:00:00.000Z,0.3,5.68,1.2,0.93,1.5,0.491,683
2024-04-14T00:00:00.000Z,0.5,13.6,1.25,1.02,1.52,0.726,676
2024-04-15T00:00:00.000Z,0.56,3.8,1.63,1.27,2.1,0.62,656
2024-04-16T00:00:00.000Z,0.32,2.95,1.2,0.93,1.5,0.441,670
2024-04-17T00:00:00.000Z,1.1,24.8,2.8,2,4.32,2.032,677
2024-04-18T00:00:00.000Z,0.6,9.68,2.04,1.58,6.03,2.491,658
2024-04-19T00:00:00.000Z,0.38,19.92,1.5,1.08,2.08,1.193,665
2024-04-20T00:00:00.000Z,0.93,23.35,2.42,1.6,3.63,1.875,645
2024-04-21T00:00:00.000Z,0.8,9.55,2.65,1.6,3.4,1.228,681
2024-04-22T00:00:00.000Z,0.7,16.77,2.52,1.7,3.15,1.648,677
2024-04-23T00:00:00.000Z,0.43,14.55,2.42,1.65,2.95,1.093,675
2024-04-24T00:00:00.000Z,2,7.9,3.47,2.92,4.5,1.058,681
2024-04-25T00:00:00.000Z,0.8,13.38,3.29,2.29,3.83,1.368,676
2024-04-26T00:00:00.000Z,0.3,33.28,1.77,1.14,2.49,2.027,648
2024-04-27T00:00:00.000Z,0.8,206.52,3.53,2.08,4.78,12.981,678
2024-04-28T00:00:00.000Z,0.56,34.5,2.52,1.5,3.63,1.685,682
2024-04-29T00:00:00.000Z,0.1,7.03,0.95,0.7,1.23,0.489,683
2024-04-30T00:00:00.000Z,0.25,14.2,1.27,0.98,1.6,0.925,688
2024-05-01T00:00:00.000Z,0.47,28.75,1.48,1.23,1.9,1.34,640
2024-05-02T00:00:00.000Z,0.95,20.13,7.8,2.75,9.94,4.131,674
2024-05-03T00:00:00.000Z,0.8,16.52,4.78,2.8,8.82,3.998,675
2024-05-04T00:00:00.000Z,0.2,4.07,1.9,1.09,2.15,0.643,429
2024-05-05T00:00:00.000Z,0.52,18.8,2.15,1.7,3.12,1.348,540
2024-05-06T00:00:00.000Z,2.33,68.84,5.35,4.4,9.75,4.673,675
2024-05-07T00:00:00.000Z,1.83,8.44,2.95,2.58,3.66,1.329,669
2024-05-08T00:00:00.000Z,1.95,19.67,4.21,3.47,4.9,1.311,672
2024-05-09T00:00:00.000Z,2.92,12.6,5.21,4.57,6.22,1.405,676
2024-05-10T00:00:00.000Z,1.6,22.48,3.4,2.67,6,2.34,681
2024-05-11T00:00:00.000Z,1.7,189.18,7.38,4.45,9.89,13.202,680
2024-05-12T00:00:00.000Z,5.57,55.95,17.48,12.77,19.82,5.856,672
2024-05-13T00:00:00.000Z,0.4,30.48,2.6,1.63,4.05,7.335,676
2024-05-14T00:00:00.000Z,0.68,27.8,2.4,1.55,3.2,1.653,683
2024-05-15T00:00:00.000Z,0.8,113.65,2.85,2.13,4.65,8.633,678
2024-05-16T00:00:00.000Z,4.09,18.39,9.18,7.38,12.7,3.316,669
2024-05-17T00:00:00.000Z,6.8,21.73,11.07,10.19,12.3,2.192,683
2024-05-18T00:00:00.000Z,6.4,370.73,13.09,10.02,15.35,14.365,682
2024-05-19T00:00:00.000Z,1.88,67.38,4.18,3.47,5.13,4.303,687
2024-05-20T00:00:00.000Z,2.4,26.02,9.82,6.18,13.64,4.892,684
2024-05-21T00:00:00.000Z,2.45,44.22,7.27,4.8,9.19,3.054,684
2024-05-22T00:00:00.000Z,0.4,29.08,3.88,2.2,8.52,3.629,679
2024-05-23T00:00:00.000Z,0.4,3.85,1.75,1.5,2.02,0.427,680
2024-05-24T00:00:00.000Z,1.3,31.3,3.25,2.47,4.09,2.091,676
2024-05-25T00:00:00.000Z,0.77,237.48,2.67,1.72,3.4,16.794,677
2024-05-26T00:00:00.000Z,0.52,9.6,2.29,1.25,2.97,0.988,679
2024-05-27T00:00:00.000Z,0.32,8.52,1.14,0.9,1.48,0.584,679
2024-05-28T00:00:00.000Z,0.2,3.72,1.14,0.77,1.88,0.679,681
2024-05-29T00:00:00.000Z,0.45,14.15,1.67,1.1,2.38,1.014,682
2024-05-30T00:00:00.000Z,0.63,8.48,1.67,1.38,2,0.637,667
2024-05-31T00:00:00.000Z,1.67,12.32,4.5,3.6,5.09,1.202,681
2024-06-01T00:00:00.000Z,3.17,43.08,5.6,4.65,11.98,4.534,656
2024-06-02T00:00:00.000Z,0.8,12.27,3.35,1.98,7.55,3.397,681
2024-06-03T00:00:00.000Z,0.45,42.55,2.38,1.42,3.2,2.125,681
2024-06-04T00:00:00.000Z,0.3,9.23,1.48,0.9,2.47,1.354,678
2024-06-05T00:00:00.000Z,0.85,7.7,4.53,2.58,5.6,1.702,675
2024-06-06T00:00:00.000Z,1.45,7.8,3.82,2.8,5.18,1.362,674
2024-06-07T00:00:00.000Z,0.35,5,1.8,0.93,3.53,1.336,674
2024-06-08T00:00:00.000Z,0.6,7.2,1.42,1.19,2.1,1.405,677
2024-06-09T00:00:00.000Z,0.3,7.55,1.6,1.14,2.52,1.506,672
2024-06-10T00:00:00.000Z,0.85,5.78,1.63,1.45,1.85,0.405,671
2024-06-11T00:00:00.000Z,0.65,36.35,2.04,1.4,2.35,1.456,678
2024-06-12T00:00:00.000Z,0.82,14.63,1.92,1.52,2.62,1.231,676
2024-06-13T00:00:00.000Z,0.1,52.92,1.27,0.8,1.92,2.189,654
2024-06-14T00:00:00.000Z,0.2,48.53,0.8,0.55,1.12,3.304,626
2024-06-15T00:00:00.000Z,0.35,12.18,1.23,0.93,1.83,1.189,598
2024-06-16T00:00:00.000Z,0.3,19.88,1.65,1,2.75,1.322,681
2024-06-17T00:00:00.000Z,0.7,12.77,1.58,1.3,2.1,0.95,679
2024-06-18T00:00:00.000Z,0.2,5.93,1.1,0.82,1.33,0.515,690
2024-06-19T00:00:00.000Z,0.85,11.93,1.58,1.35,1.8,0.703,676
2024-06-20T00:00:00.000Z,0.68,17.14,2.15,1.8,3.22,1.165,664
2024-06-21T00:00:00.000Z,0.03,8.75,1.98,1.3,2.79,1.096,669
2024-06-22T00:00:00.000Z,0.5,332.2,1.48,0.93,2.4,13.575,664
2024-06-23T00:00:00.000Z,0.88,71.72,3.33,2.83,3.78,3.985,667
2024-06-24T00:00:00.000Z,0.2,5.85,2.38,1.05,4,1.517,663
2024-06-25T00:00:00.000Z,1.55,22.15,3.72,2.83,4.72,1.667,672
2024-06-26T00:00:00.000Z,0.3,7.2,1.6,1.21,1.98,0.64,676
2024-06-27T00:00:00.000Z,0.3,9.75,0.98,0.7,1.38,0.571,677
2024-06-28T00:00:00.000Z,0.6,6.3,1.2,1.02,1.4,0.433,679
2024-06-29T00:00:00.000Z,0.5,14.32,2.1,1.2,3.57,1.556,677
2024-06-30T00:00:00.000Z,0.2,193.1,1.58,1.1,2,8.682,677
2024-07-01T00:00:00.000Z,0.5,5.82,1.8,1.27,2.21,0.721,672
2024-07-02T00:00:00.000Z,0.6,45.55,2.02,1.1,2.72,2.309,672
2024-07-03T00:00:00.000Z,0.2,13.88,0.93,0.64,1.4,0.745,673
2024-07-04T00:00:00.000Z,0.47,10.43,1.23,0.93,1.58,0.56,667
2024-07-05T00:00:00.000Z,0.4,6.7,0.88,0.7,1.1,0.498,677
2024-07-06T00:00:00.000Z,0.2,504.27,0.93,0.56,1.3,19.535,675
2024-07-07T00:00:00.000Z,0.3,19.75,1.3,0.8,1.72,1.053,680
2024-07-08T00:00:00.000Z,0.22,5.82,0.9,0.7,1.3,0.614,670
2024-07-09T00:00:00.000Z,1.3,9.48,3.75,2.74,5.07,1.481,677
2024-07-10T00:00:00.000Z,0.08,7.03,0.98,0.52,1.52,0.854,675
2024-07-11T00:00:00.000Z,1.02,5.3,1.88,1.6,2.63,0.721,665
2024-07-12T00:00:00.000Z,0.8,20.5,1.73,1.42,2.33,1.195,674
2024-07-13T00:00:00.000Z,0.77,456.55,3.15,2.09,4.38,36.569,676
2024-07-14T00:00:00.000Z,0.85,32.04,3.9,2.02,4.97,2.328,673
2024-07-15T00:00:00.000Z,1.48,17,3.15,2.47,4.01,2.4,672
2024-07-16T00:00:00.000Z,0.85,19.48,3.39,1.63,5.55,2.315,672
2024-07-17T00:00:00.000Z,0.5,15.05,1.62,1.33,1.9,1.168,668
2024-07-18T00:00:00.000Z,0,43.53,1.14,0.45,2.42,2.162,666
2024-07-19T00:00:00.000Z,0.1,30.85,0.6,0.43,1.25,1.755,653
2024-07-20T00:00:00.000Z,0.1,21.98,1.14,0.8,1.48,1.102,669
2024-07-21T00:00:00.000Z,0.1,50.13,1,0.77,1.23,2.582,677
2024-07-22T00:00:00.000Z,0.2,5.09,0.7,0.46,1.13,0.723,665
2024-07-23T00:00:00.000Z,0.6,11.18,2,1.5,2.57,1.506,672
2024-07-24T00:00:00.000Z,0.1,16.32,1.5,0.73,2.29,1.444,673
2024-07-25T00:00:00.000Z,0.13,16.85,1.2,0.6,1.7,1.052,673
2024-07-26T00:00:00.000Z,0.56,13.5,1.2,1,1.48,0.628,673
2024-07-27T00:00:00.000Z,0.52,47.85,1.3,1.05,1.55,3.011,674
2024-07-28T00:00:00.000Z,1,13.55,1.75,1.5,2.14,1.246,473
2024-07-30T00:00:00.000Z,0.93,6.85,1.8,1.5,2.2,0.594,475
2024-07-31T00:00:00.000Z,1.52,5.07,2.6,2.29,2.9,0.436,643
2024-08-01T00:00:00.000Z,0.7,5.22,3.01,2.02,3.6,0.945,670
2024-08-02T00:00:00.000Z,0.8,4.84,2.92,1.98,3.5,0.899,663
2024-08-03T00:00:00.000Z,0.3,5.22,1.52,0.93,1.92,0.64,669
2024-08-04T00:00:00.000Z,0.93,70.18,2.22,1.8,2.75,4.45,670
2024-08-05T00:00:00.000Z,0.1,7.55,0.82,0.5,1.14,0.523,663
2024-08-06T00:00:00.000Z,0.4,17.88,1.1,0.88,1.3,0.755,660
2024-08-07T00:00:00.000Z,0.3,16.17,1.23,0.9,1.63,0.8,656
2024-08-08T00:00:00.000Z,0.1,11.68,1,0.7,1.65,0.778,668
2024-08-09T00:00:00.000Z,0.6,7.15,1.6,1.26,2,0.591,657
2024-08-10T00:00:00.000Z,0.82,3.9,1.9,1.58,2.27,0.519,656
2024-08-11T00:00:00.000Z,0.63,63.83,1.95,1.63,2.9,5.983,667
2024-08-12T00:00:00.000Z,0.22,20.88,0.98,0.7,1.63,1.06,658
2024-08-13T00:00:00.000Z,0,6.15,0.75,0.52,1,0.489,653
2024-08-14T00:00:00.000Z,0.5,6.72,1.17,0.93,1.42,0.49,606
2024-08-15T00:00:00.000Z,0.1,50.75,0.7,0.45,1,2.21,561
2024-08-16T00:00:00.000Z,0.5,15.45,1,0.88,1.2,0.801,516
2024-08-17T00:00:00.000Z,0.8,10.8,2.52,1.4,3,1.002,624
2024-08-18T00:00:00.000Z,2.97,28.33,6.55,5.45,7.05,1.937,635
2024-08-19T00:00:00.000Z,0.1,14.13,6.35,0.93,7.65,3.619,615
2024-08-20T00:00:00.000Z,0.4,7.47,1.1,0.85,1.4,0.552,648
2024-08-21T00:00:00.000Z,0.6,14.55,1.55,1.2,2.25,0.903,600
2024-08-22T00:00:00.000Z,0.1,5.03,1.3,0.52,1.77,0.78,637
2024-08-23T00:00:00.000Z,0.1,16.35,1.12,0.73,1.58,1.167,630
2024-08-24T00:00:00.000Z,0.4,9,1.4,1,1.95,1.344,640
2024-08-25T00:00:00.000Z,0.73,20.52,3.75,1.52,6.71,3.372,649
2024-08-26T00:00:00.000Z,0.08,85.85,5.22,1.5,8.93,6.171,629
2024-08-27T00:00:00.000Z,0.1,15,1.1,0.6,2.15,1.465,644
2024-08-28T00:00:00.000Z,0.5,5.57,1.5,1.1,1.83,0.594,646
2024-08-29T00:00:00.000Z,0.5,25.33,3.13,1.9,4.8,1.941,639
2024-08-30T00:00:00.000Z,4.88,63.38,8,7.1,9.69,3.401,647
2024-08-31T00:00:00.000Z,5.5,106.03,12.14,10.4,13.07,7.539,638
2024-09-01T00:00:00.000Z,3.67,223.18,9.1,7.67,10.59,10.616,644
2024-09-02T00:00:00.000Z,0.6,103.38,7.63,1.98,12.4,6.322,627
2024-09-03T00:00:00.000Z,0.2,11.9,1.67,1.23,2.15,1.333,651
2024-09-04T00:00:00.000Z,0.3,8.8,1.8,1.33,2.42,0.945,650
2024-09-05T00:00:00.000Z,0.85,6.57,2.29,1.5,3.03,1.035,650
2024-09-06T00:00:00.000Z,4.34,18.8,8.57,7.69,10.37,2.304,625
2024-09-07T00:00:00.000Z,10.98,27.83,14.18,13.15,15.5,2.057,566
2024-09-08T00:00:00.000Z,0.5,23.1,9.48,1.52,18.25,7.765,651
2024-09-09T00:00:00.000Z,0.3,5.97,2,1.63,2.33,0.717,652
2024-09-10T00:00:00.000Z,0.4,44.97,1.6,1.02,2.7,2.044,639
2024-09-11T00:00:00.000Z,0.3,3.03,0.93,0.75,1.14,0.352,660
2024-09-12T00:00:00.000Z,0.3,25.3,0.93,0.7,1.4,1.874,668
2024-09-13T00:00:00.000Z,0.4,6.88,1,0.77,1.3,0.668,613
2024-09-14T00:00:00.000Z,0.1,7.95,0.9,0.7,1.1,0.474,673
2024-09-15T00:00:00.000Z,0.1,24.05,0.63,0.3,1.3,1.59,671
2024-09-16T00:00:00.000Z,0.3,2.78,1.02,0.7,1.52,0.526,667
2024-09-17T00:00:00.000Z,0.55,21.95,1.37,1.08,2.65,1.539,664
2024-09-18T00:00:00.000Z,0.85,16.8,5.3,3.03,9.25,3.685,665
2024-09-19T00:00:00.000Z,1.45,24.77,4.37,2.54,7.8,3.092,662
2024-09-20T00:00:00.000Z,3.2,19.82,11.35,6.57,12.93,3.82,663
2024-09-21T00:00:00.000Z,8.18,489.27,13.98,11.77,15.73,26.527,669
2024-09-22T00:00:00.000Z,10.65,333.25,14.2,13.1,17.48,18.081,669
2024-09-23T00:00:00.000Z,4.57,20.3,12.55,8.94,15.4,3.86,659
2024-09-24T00:00:00.000Z,0.2,7.97,1.4,0.6,2.63,1.26,653
2024-09-25T00:00:00.000Z,0.4,25.5,1.85,1.02,2.9,1.574,659
2024-09-26T00:00:00.000Z,0.3,17.39,2.33,1.35,3.45,1.855,671
2024-09-27T00:00:00.000Z,0.2,1.98,0.7,0.52,0.9,0.316,503
2024-09-28T00:00:00.000Z,0.28,75.34,0.9,0.6,1.92,3.67,473
2024-09-29T00:00:00.000Z,0.4,11.95,1.63,1.02,2.45,1.085,664
2024-09-30T00:00:00.000Z,0.6,5.55,2.9,2.02,3.5,1.111,657
2024-10-01T00:00:00.000Z,1.12,10.5,2.85,2.13,4.53,2.317,653
2024-10-02T00:00:00.000Z,0.8,7.57,1.92,1.52,2.38,0.588,671
2024-10-03T00:00:00.000Z,0.56,193.02,1.25,1.05,1.58,10.438,657
2024-10-04T00:00:00.000Z,0.3,3.53,1.3,1.02,1.55,0.485,675
2024-10-05T00:00:00.000Z,0.2,313.23,2.27,1.77,2.8,19.433,669
2024-10-06T00:00:00.000Z,0,186.85,0.93,0.3,2.17,8.821,662
2024-10-07T00:00:00.000Z,0.3,15.23,1.52,1.05,2.09,1.051,665
2024-10-08T00:00:00.000Z,0.3,4.72,1.4,0.9,2.08,0.914,655
2024-10-09T00:00:00.000Z,0.4,7.2,1,0.77,1.3,0.576,646
2024-10-10T00:00:00.000Z,0.25,11.57,0.95,0.65,1.98,1.689,655
2024-10-11T00:00:00.000Z,0.2,46.1,1.12,0.55,1.83,2.706,659
2024-10-12T00:00:00.000Z,0.2,25.85,0.7,0.5,1.52,1.721,670
2024-10-13T00:00:00.000Z,0.43,7.6,1.3,1.05,1.67,0.763,658
2024-10-14T00:00:00.000Z,0.3,28.25,1.3,0.9,1.88,2.121,656
2024-10-15T00:00:00.000Z,0.03,13.13,3.03,0.5,4.55,2.752,654
2024-10-16T00:00:00.000Z,0.13,35.29,2.91,1.55,4.32,2.951,646
2024-10-17T00:00:00.000Z,0.3,50.55,0.93,0.75,1.23,1.972,656
2024-10-18T00:00:00.000Z,0.1,8.18,0.98,0.6,1.4,0.848,663
2024-10-19T00:00:00.000Z,0.8,63.25,1.77,1.5,2.13,3.381,658
2024-10-20T00:00:00.000Z,0.05,134.13,1.88,1,2.45,5.567,652
2024-10-21T00:00:00.000Z,0.5,9.35,1.2,0.98,1.44,0.692,657
2024-10-22T00:00:00.000Z,0.32,40.33,1.14,0.93,2.02,4.53,659
2024-10-23T00:00:00.000Z,0.3,12.82,1.2,0.9,1.63,0.897,651
2024-10-24T00:00:00.000Z,0.7,23.1,1.76,1.3,4.09,2.017,626
2024-10-25T00:00:00.000Z,0.5,27.1,2.2,1.2,6.8,3.93,567
2024-10-26T00:00:00.000Z,0.52,24.25,1.67,1.23,2.04,1.211,645
2024-10-27T00:00:00.000Z,0.2,119.53,1.5,1.12,1.9,5.625,654
2024-10-28T00:00:00.000Z,0.1,5.35,0.9,0.38,2.17,1.092,633
2024-10-29T00:00:00.000Z,0.5,18.42,3.15,1.65,4.4,1.737,655
2024-10-30T00:00:00.000Z,1.58,20.17,3.9,3,5.8,2.013,646
2024-10-31T00:00:00.000Z,0.6,30.77,4,2.72,9.28,5.883,661
2024-11-01T00:00:00.000Z,2.52,21.27,5.63,4.53,7.18,2.691,651
2024-11-02T00:00:00.000Z,2.04,34.08,7.75,5.32,9.94,3.595,645
2024-11-03T00:00:00.000Z,3.2,42.7,6.77,5.22,8.8,2.967,646
